,ids
0,1319367180673290241
1,1319361919539683329
2,1319360833823117321
3,1319356298622849032
4,1319355623591600137
5,1319354904570454018
6,1319351807047585792
7,1319351545826336769
8,1319351427752468481
9,1319348468222251008
10,1319347165509177348
11,1319341241981698050
12,1319340728837918720
13,1319339626960650242
14,1319338650300272641
15,1319337864245747712
16,1319337466499895299
17,1319335817345667074
18,1319333109893136385
19,1319333000589512710
20,1319331200520146951
21,1319331108836823040
22,1319329628549427200
23,1319329549801431043
24,1319329281630261248
25,1319328122672717825
26,1319325888161480704
27,1319325159279525888
28,1319323792259284993
29,1319321815974596608
30,1319321813202145281
31,1319320648355860480
32,1319318028325163010
33,1319313850722885635
34,1319311177793622018
35,1319309494573277185
36,1319307957738348551
37,1319307464035139589
38,1319307119435415553
39,1319307054155223045
40,1319305007704006656
41,1319304046273056769
42,1319301431220985857
43,1319301097983479808
44,1319299501274836992
45,1319297067521486849
46,1319296475466137600
47,1319296385238192128
48,1319289793000292354
49,1319288177991905281
50,1319288163118968834
51,1319287926153359360
52,1319287132796579843
53,1319277009109798912
54,1319272738423336961
55,1319269696944877568
56,1319269549368176643
57,1319268674662903808
58,1319266253824032769
59,1319265859861417985
60,1319265084049416197
61,1319263500338929666
62,1319259682352058369
63,1319253425931026432
64,1319253280611012609
65,1319252704544305152
66,1319251453580578817
67,1319247322589630465
68,1319245712836710401
69,1319239389541748736
70,1319238950989582337
71,1319238447052296193
72,1319232661857120256
73,1319230110663348226
74,1319229270519144449
75,1319228254696460301
76,1319226741471252483
77,1319225838102077440
78,1319224781833719809
79,1319224077320654849
80,1319223347071287298
81,1319222245881950208
82,1319220224768573441
83,1319217492703793152
84,1319217096535003136
85,1319216163314950144
86,1319214313522057216
87,1319214256026431488
88,1319210806588919808
89,1319203860272107528
90,1319203194665422849
91,1319202639901589504
92,1319202157615370240
93,1319202063658659840
94,1319202012894986241
95,1319199943157010434
96,1319199935124865024
97,1319199192477216773
98,1319197789591687171
99,1319195061196886017
100,1319194912550780929
101,1319194910671724544
102,1319193916952973317
103,1319190496162598913
104,1319190291325267973
105,1319189320901808128
106,1319186951120048129
107,1319186531391836160
108,1319185517120978946
109,1319184843012509696
110,1319182365323890688
111,1319181765869752321
112,1319178250896183297
113,1319177274101518336
114,1319174457219567617
115,1319172409434513412
116,1319171045035749377
117,1319170708627488768
118,1319163812088631296
119,1319161152778240000
120,1319158454699831298
121,1319156355438137344
122,1319146423556898817
123,1319146416925716481
124,1319131112216604672
125,1319122678633123841
126,1319119402411974656
127,1319104060964950016
128,1319084781917917186
129,1319084410776465421
130,1319081368178036743
131,1319077727287300102
132,1319075864953368576
133,1319073413235986437
134,1319069685741162497
135,1319069150074015744
136,1319062713151201282
137,1319060783272263682
138,1319056472362319873
139,1319055281406488577
140,1319054376699334662
141,1319053205523845128
142,1319051595146006530
143,1319051495308992519
144,1319050449547296768
145,1319047863242981377
146,1319042030501302272
147,1319039897764855811
148,1319039790474559488
149,1319034750477230082
150,1319029526328823809
151,1319025978073636864
152,1319025827577778178
153,1319020014033305603
154,1319019520741224450
155,1319018484614025218
156,1319012967342538759
157,1319011906582138880
158,1319011121559461888
159,1319010086342328321
160,1319006829503012864
161,1319004890790846465
162,1319004094183444480
163,1319002127465893888
164,1319001645917896704
165,1318998474587803649
166,1318998328588357632
167,1318996692465782785
168,1318995151306502146
169,1318990201700712453
170,1318986118306680836
171,1318984917645185025
172,1318984519387578368
173,1318983173775249416
174,1318982175610576897
175,1318979512139501571
176,1318977432876158977
177,1318966801351454725
178,1318966628290265090
179,1318964276065947649
180,1318963976240234499
181,1318963679602368515
182,1318963138524553218
183,1318963024821059585
184,1318962867119525890
185,1318961699739893761
186,1318960781103386625
187,1318959372744183810
188,1318957931866574851
189,1318951292602093570
190,1318950552449974273
191,1318950232164585473
192,1318943850463887365
193,1318942214148542464
194,1318942131155849216
195,1318941415896981508
196,1318940756514639872
197,1318940475357880321
198,1318939078868541443
199,1318937467488227333
200,1318937103900823556
201,1318936902247002113
202,1318936811884957698
203,1318936436142465026
204,1318936432036241409
205,1318936353384574980
206,1318933473747492864
207,1318933243052331008
208,1318933182167777281
209,1318930616554033153
210,1318927605240893440
211,1318926355803885569
212,1318925818777796613
213,1318925567857668097
214,1318924804867706880
215,1318924097192067073
216,1318920425250918404
217,1318918641124057094
218,1318918084867072000
219,1318915096563847169
220,1318910730024923136
221,1318902585647112193
222,1318899913711886340
223,1318891388906491910
224,1318888300833329152
225,1318887837979283461
226,1318885300945420290
227,1318884344711254016
228,1318881274090717186
229,1318878440884441090
230,1318875879838285824
231,1318870543874088967
232,1318864190992535552
233,1318859706828525570
234,1318859194926325761
235,1318858559350804480
236,1318857001145933825
237,1318851983105720321
238,1318851165174616064
239,1318847287376961538
240,1318846601440448512
241,1318846555420491781
242,1318844658357862401
243,1318840644475998209
244,1318839927220654081
245,1318839906014269442
246,1318837473330561024
247,1318837264609349632
248,1318837138646011904
249,1318836830893187072
250,1318835066420842503
251,1318834275668688896
252,1318833190052761600
253,1318830095973351424
254,1318828125229371394
255,1318826927055142912
256,1318823408646455297
257,1318821891881209857
258,1318820219255742464
259,1318818402916552712
260,1318817000567808000
261,1318813535485501441
262,1318811802512334848
263,1318807495574433797
264,1318806451054399489
265,1318806220325720066
266,1318804787438157825
267,1318801449321725955
268,1318795267076968451
269,1318794710606057483
270,1318792577223720963
271,1318791078061985792
272,1318787823433113600
273,1318785995404435458
274,1318782322116907010
275,1318780773164589056
276,1318778136604049408
277,1318771226937090048
278,1318765861755379719
279,1318757547105570816
280,1318748047208271873
281,1318744916403671041
282,1318741036982800384
283,1318735583808802818
284,1318725571216629763
285,1318719634158342145
286,1318718032630501377
287,1318713021833891840
288,1318709307098206208
289,1318709179767545856
290,1318708367834157056
291,1318705382290788354
292,1318698564390952965
293,1318698563375869954
294,1318695643733463040
295,1318688878333755393
296,1318688746594848769
297,1318688736587223042
298,1318687073512116225
299,1318683742341300225
300,1318683065649082368
301,1318682400407408652
302,1318675679383347200
303,1318673635712897024
304,1318672505914167296
305,1318669078165360641
306,1318666118668701698
307,1318665957087318016
308,1318664797915910145
309,1318662526473768961
310,1318661165678010368
311,1318658254852018184
312,1318655777205268480
313,1318652630009368578
314,1318651234077806593
315,1318647955637882887
316,1318641697044254726
317,1318632965606461448
318,1318631400082448384
319,1318629538600017920
320,1318627016007180288
321,1318621443639435265
322,1318621251116634112
323,1318618856387235841
324,1318618478098718723
325,1318616988076355584
326,1318616246938730497
327,1318609959697981441
328,1318606369805783040
329,1318606042209652741
330,1318604801723215885
331,1318604141418119169
332,1318602379894411264
333,1318601293435461634
334,1318598937457102849
335,1318597442972024832
336,1318596721300131840
337,1318593714126770179
338,1318593394843725824
339,1318592909441142787
340,1318592849840046081
341,1318591711539568645
342,1318591053658791939
343,1318590562447118336
344,1318589357641650176
345,1318588444797472768
346,1318587411643891713
347,1318584843949715458
348,1318584835032666113
349,1318584630199672832
350,1318584374523289601
351,1318584332190179329
352,1318583367508647938
353,1318581677317365760
354,1318581331232686084
355,1318578334075359233
356,1318578161089716225
357,1318577693055737861
358,1318571096468299786
359,1318567961884610560
360,1318566759297933315
361,1318564616956485632
362,1318563420690632711
363,1318559842655739907
364,1318556450487230464
365,1318555515501367299
366,1318555095328575490
367,1318553915814805504
368,1318551679177019397
369,1318548511420547075
370,1318546981745209350
371,1318537103551139841
372,1318535454661222401
373,1318533938558750722
374,1318533295257362432
375,1318530839194599426
376,1318528856916197376
377,1318528106441965569
378,1318524462170603521
379,1318518520502800385
380,1318517120003702785
381,1318513043404476417
382,1318511981406597122
383,1318509571191808001
384,1318506598369775616
385,1318503295208595459
386,1318501878242619394
387,1318496072835207168
388,1318491750797877252
389,1318491617586720769
390,1318491094288662529
391,1318487227148750848
392,1318486929499881473
393,1318485126855249921
394,1318483477256339458
395,1318483175803334656
396,1318482940263882754
397,1318481947803471873
398,1318481266577186817
399,1318479907681427458
400,1318479328565395458
401,1318475781052551176
402,1318471352320446465
403,1318470677062701056
404,1318470154171408384
405,1318468161042251776
406,1318464404359467009
407,1318464181184638976
408,1318461284770304000
409,1318460986437885953
410,1318460444273770497
411,1318457526980149248
412,1318455230426697729
413,1318454345030160384
414,1318453820125564929
415,1318453785774202881
416,1318451502051217411
417,1318449237219332096
418,1318448738545913856
419,1318448068115705858
420,1318447189811712001
421,1318444735015563264
422,1318443011810988032
423,1318440676472782849
424,1318433418351345664
425,1318428941506445312
426,1318425086823727106
427,1318409861277810689
428,1318408015364673537
429,1318405356343775232
430,1318401829303164930
431,1318401604220051456
432,1318392860576808961
433,1318388750188236801
434,1318373172098572289
435,1318361687687352322
436,1318356030070337537
437,1318350916458860544
438,1318341801649016833
439,1318335366416519170
440,1318334019944198151
441,1318333191300829184
442,1318332657164558337
443,1318330744171876352
444,1318328627881218051
445,1318328253699002369
446,1318326949471768577
447,1318320425881997314
448,1318320002261487621
449,1318319257361534981
450,1318317513864785922
451,1318313515472617476
452,1318309907578355713
453,1318308397108920320
454,1318308171665100801
455,1318302200125378561
456,1318300885735321603
457,1318299673225056256
458,1318294161406263297
459,1318293080248848384
460,1318292612428795904
461,1318291780194963456
462,1318287447554482179
463,1318286835735535621
464,1318285599447654409
465,1318284976241184773
466,1318281614934351880
467,1318280763234750465
468,1318280612923539457
469,1318280533072351232
470,1318276426672504834
471,1318272428745908224
472,1318271280412545030
473,1318270208432365573
474,1318269329218195456
475,1318267566918348800
476,1318264537481728000
477,1318264047255552003
478,1318258830376095746
479,1318258694874927105
480,1318255742655385602
481,1318252892474777609
482,1318249913386520576
483,1318249667180646402
484,1318248512233103362
485,1318248018278256642
486,1318245724509900802
487,1318245435765641216
488,1318245324176183296
489,1318238831318007809
490,1318238368346574848
491,1318235626303557632
492,1318235541033390084
493,1318233205720424448
494,1318232756514656258
495,1318230583588380672
496,1318229983568056321
497,1318229869893963778
498,1318228601402281985
499,1318228484251131911
500,1318226962133995520
