,ids
0,1308739030704685057
1,1308397779518185473
2,1308397596667457537
3,1308397544360345603
4,1307921787217481729
5,1307782429311148032
6,1307757513459347464
7,1307703217560735750
8,1307675168026824704
9,1307318170798174208
10,1307249445512380420
11,1307055246108221445
12,1307049649530908672
13,1306636879203381248
14,1306555235985428482
15,1306537953888526337
16,1306513798048755712
17,1306349807452160000
18,1306329282529177600
19,1306285108727631873
20,1306284768624087042
21,1306283280489230337
22,1306173562617724930
23,1305810460302888962
24,1305809428453765121
25,1305804082515529728
26,1305621770901352448
27,1305590311209631744
28,1305589255541063682
29,1305588213034221569
30,1308741439434694658
31,1308739134345936898
32,1308738581905780737
33,1308738197057400833
34,1308737856534446080
35,1308737812141834242
36,1308737704725811200
37,1308736506442416129
38,1308734463245983744
39,1308732377397637121
40,1308731622242619394
41,1308731348975321088
42,1308728486383714305
43,1308721159052156929
44,1308718877816369154
45,1308718287228940290
46,1308711929406459904
47,1308711298138599425
48,1308710316868538368
49,1308709603128082432
50,1308707692043816966
51,1308705508988252162
52,1308703771581657088
53,1308702759139631105
54,1308702737706684417
55,1308700895413182465
56,1308700880846323712
57,1308700829487173637
58,1308700304335155201
59,1308696900825214976
60,1308696749217849344
61,1308696457776697345
62,1308695759727067143
63,1308693782741815301
64,1308692966219931652
65,1308692361057370114
66,1308691835183915023
67,1308690690742923270
68,1308690625169158144
69,1308688872583426049
70,1308688455803834368
71,1308687679400415233
72,1308682423765331969
73,1308681201876639744
74,1308680496537313286
75,1308679477401190400
76,1308679190430937089
77,1308678892337725441
78,1308678438363058177
79,1308678031263838209
80,1308676282612363265
81,1308676055977394177
82,1308675238058692608
83,1308674780346888193
84,1308673614892412929
85,1308673373145358337
86,1308672776119648256
87,1308672290792656896
88,1308671409095352321
89,1308669180636549123
90,1308668367180570624
91,1308667364658098176
92,1308667235469332480
93,1308667037728866305
94,1308665745132355584
95,1308662254288723968
96,1308661671548850178
97,1308660175075782658
98,1308659410181517312
99,1308659128521445376
100,1308659035894435841
101,1308658214326677505
102,1308658170257178625
103,1308655702521634817
104,1308654479449915392
105,1308654369223606273
106,1308653560570224640
107,1308653298904432640
108,1308652902907609091
109,1308652771869110275
110,1308651433143742466
111,1308650770162683909
112,1308649151463387138
113,1308644283461795846
114,1308642447623413765
115,1308641901101363202
116,1308641497433157632
117,1308640936977674241
118,1308639859456778240
119,1308633778022158338
120,1308632525275836416
121,1308627475832991745
122,1308626277159571456
123,1308621464405528578
124,1308620931783438336
125,1308620758390910977
126,1308618288012890112
127,1308614667980419072
128,1308609514850209792
129,1308609327238975490
130,1308606873352974337
131,1308603422090891264
132,1308597681825218568
133,1308596389459492864
134,1308595916702613505
135,1308592646357766144
136,1308592057984876544
137,1308581786348380160
138,1308581226102640640
139,1308576236093005826
140,1308573846547693569
141,1308573430770544640
142,1308570520124829704
143,1308562634418130944
144,1308561044743348224
145,1308560997091860486
146,1308560858084184064
147,1308560209045057538
148,1308559457048240130
149,1308554389263659011
150,1308552567161524224
151,1308550243588374528
152,1308549513007726593
153,1308549323886596097
154,1308547939153989635
155,1308543304087359488
156,1308543108225863682
157,1308542622974316546
158,1308542289095069697
159,1308539497534107650
160,1308538143814148099
161,1308536844607516674
162,1308536310840332294
163,1308536033148047362
164,1308534000957390848
165,1308532888347062278
166,1308532601112723458
167,1308530721867300864
168,1308530087600500736
169,1308530051617558529
170,1308528807649988608
171,1308527883883810818
172,1308525523161829382
173,1308524634359369730
174,1308523725525053442
175,1308523688950738944
176,1308521149425426436
177,1308519047240220672
178,1308516041572708357
179,1308513677633622017
180,1308513429045608449
181,1308512758804156417
182,1308512023739871233
183,1308463800773996546
184,1308731219350302720
185,1308718710144864256
186,1308718425498439681
187,1308709687781720064
188,1308707895337455616
189,1308707853205745666
190,1308706441272979463
191,1308705226925453313
192,1308703238343004161
193,1308698171061817346
194,1308694544372957184
195,1308692478036512770
196,1308692361057370114
197,1308691835183915023
198,1308686326108246017
199,1308650307111411714
200,1308639657752702978
201,1308637918131613696
202,1308636018464239616
203,1308626969597280256
204,1308620421290496000
205,1308614429710393351
206,1308613493608910850
207,1308607760972558336
208,1308596056364658691
209,1308595790085001217
210,1308594708474671106
211,1308579159464120320
212,1308533045637636103
213,1308524944184274951
214,1308519691619414017
215,1308511688979775488
216,1308506634319278081
217,1308501324049285122
218,1308499399862034432
219,1308495655481024512
220,1308494673015721984
221,1308493007956717569
222,1308488631875710976
223,1308482940544970755
224,1308478237203406849
225,1308477962182950918
226,1308471392686559233
227,1308703947381710850
228,1308596056364658691
