,ids
0,1316362096679030784
1,1316360577229430784
2,1316360123204370432
3,1316359363221753856
4,1316351454848987136
5,1316342413674393602
6,1316328595883798528
7,1316325228084109312
8,1316324807718375428
9,1316322953915662337
10,1316320975307313153
11,1316317242175430656
12,1316312813279772672
13,1316254529323704320
14,1316250770141073414
15,1316249844059639809
16,1316219636631961600
17,1316137064128274432
18,1316131956011274240
19,1316129913284460546
20,1316115748067184641
21,1316109274179870720
22,1316108925792649224
23,1316102772597682178
24,1316101303605571585
25,1316096709609615360
26,1316087101453074432
27,1316084980590743552
28,1316083390270103553
29,1316074484814811136
30,1316069025760374784
31,1316061011103879169
32,1316060113967501314
33,1316058613937569795
34,1316054905526931456
35,1316052924443828226
36,1316051307548094468
37,1316050700426784768
38,1316049374754025472
39,1316032012591992832
40,1316014503121711106
41,1316012894400569346
42,1316005428204048384
43,1316004127638462464
44,1316002511250239488
45,1316001845203152898
46,1316001668396441600
47,1315999762924134402
48,1315999554374971394
49,1315977854870523905
50,1315977166069395458
51,1315975420446232576
52,1315972202957856768
53,1315952044440784898
54,1315947337399726081
55,1315946592592166912
56,1315946413537230848
57,1315921948220817411
58,1315915321837080576
59,1315914232370794497
60,1315901719197425665
61,1315900568863416322
62,1315899848722350082
63,1315894480810192896
64,1315859197221900288
65,1315833792259653633
66,1315808121206566913
67,1315797537874419712
68,1315778780762451968
69,1315774545652002817
70,1315763329944690693
71,1315752853202501632
72,1315747791285739526
73,1315743555944689667
74,1315741192722821120
75,1315739446915063810
76,1315736476026572804
77,1315733843555516417
78,1315727007561416705
79,1315719336540151809
80,1315700505205788674
81,1315695085305163776
82,1315690586125537280
83,1315686451259080705
84,1315684854353350657
85,1315676065516474369
86,1315673565589639168
87,1315668517719543809
88,1315664538545590273
89,1315664104854560768
90,1315662430270353410
91,1315653455768358912
92,1315633650155884544
93,1315627603869478913
94,1315624943443488774
95,1315622146958331904
96,1315621785275109376
97,1315620200906141697
98,1315605836182495232
99,1315603358384873472
100,1315603301141016578
101,1315603261706178560
102,1315601081402040320
103,1315598747791962112
104,1315597841847521282
105,1315597310898974720
106,1315597146230489095
107,1315596487376752640
108,1315595358521700352
109,1315589470813642752
110,1315581914842042368
111,1315581906235293696
112,1315581673061392384
113,1315580719536787457
114,1315580673110028288
115,1315549656420671488
116,1315546959034359809
117,1315545872034340865
118,1315545310882672640
119,1315543394601570305
120,1315534031539392512
121,1315509704844554240
122,1315505998224920576
123,1315502815696113664
124,1315498518598082560
125,1315497711584579584
126,1315492824838737922
127,1315489064351490048
128,1315463541718159360
129,1315443517578194944
130,1315428246264188931
131,1315416872091820033
132,1315416583204933633
133,1315413688837382144
134,1315405670297018369
135,1315403616354787328
136,1315401422876405761
137,1315400688101453829
138,1315395629552742402
139,1315393676609232896
140,1315392787546886145
141,1315392374433099776
142,1315392056303517703
143,1315389494766571521
144,1315387873286332416
145,1315387553906937859
146,1315387530813071360
147,1315387015970648067
148,1315385529928683521
149,1315385340199407618
150,1315385172532039681
151,1315385166915866629
152,1315384566903906305
153,1315384498473893888
154,1315384330584285184
155,1315383695835095041
156,1315383557989298177
157,1315383452892618753
158,1315383331056427011
159,1315383159438159873
160,1315381236593025024
161,1315380155033026571
162,1315370676270882822
163,1315369479883366400
164,1315355571193864192
165,1315353811922358273
166,1315340370243444736
167,1315337829279465473
168,1315316131117363202
169,1315313604250554368
170,1315306427947384834
171,1315306135281446912
172,1315302646086094849
173,1315295194586243072
174,1315292980048285696
175,1315273118815006721
176,1315272493142286336
177,1315267225197203458
178,1315261780592144384
179,1315255436719861760
180,1315253265634930689
181,1315252651605594112
182,1315244801076457472
183,1315244356375384071
184,1315236547122266113
185,1315220814191562752
186,1315191001363947521
187,1315190550165942273
188,1315180272015507457
189,1315172290745655299
190,1315171295945011200
191,1315170892146774017
192,1315170233360035840
193,1315169011060084737
194,1315130656855388160
195,1315129805675921410
196,1315129153579102208
197,1315128650359091205
198,1315086727120326657
199,1315025085317644289
200,1315020107584864256
201,1315017478767075331
202,1314981537369198595
203,1314945265812541442
204,1314935418631204865
205,1314927972969861123
206,1314916070264844293
207,1314914922212532226
208,1314914435132207104
209,1314914127622610945
210,1314904349659758596
211,1314903540213649408
212,1314875495201341442
213,1314867948960481280
214,1314854930377781250
215,1314796388551659522
216,1314794213788332032
217,1314793685901627392
218,1314774540015349760
219,1314711902484860930
220,1314709854435586056
221,1314684999292026882
222,1314665345718923265
223,1314665151690399750
224,1314664464155848716
225,1314659401962319872
226,1314639736301125636
227,1314623548611276801
228,1314622539616972801
229,1314620195680509954
230,1314613622904180737
231,1314612633681702912
232,1314611987532349445
233,1314597356298477569
234,1314589973560070144
235,1314567564492713984
236,1314567472675196934
237,1314567020562845697
238,1314547323469549574
239,1314545199746486275
240,1314544776784601093
241,1314544758841372672
242,1314544741904789504
243,1314544722652925955
244,1314544518734262273
245,1314544495623634946
246,1314544234473627648
247,1314544162851741697
248,1314544108267077633
249,1314544051643916294
