,ids
0,1320289741192003584
1,1320286003303768066
2,1320285730594344964
3,1320284848301527040
4,1320282769050783744
5,1320282363860045824
6,1320267355717591042
7,1320244672015511552
8,1320227520613142528
9,1320188585384026112
10,1320154492957003776
11,1320137530835165187
12,1320137517090430977
13,1320135126966280194
14,1320133508724150273
15,1320114817827545090
16,1320106963607408640
17,1320101853279956992
18,1320099871962107909
19,1320088315786387459
20,1320074840162918400
21,1320072204969758723
22,1320070983936606209
23,1320066748012482560
24,1320065677638729729
25,1320061736855261185
26,1320058352387432449
27,1320055027965329414
28,1320051653299634182
29,1320050652941340675
30,1320048137638236161
31,1320047956125491200
32,1320047538200842240
33,1320041499841695749
34,1320033455237980160
35,1319985346239729664
36,1319978874688671744
37,1319966547658608647
38,1319963365423370241
39,1319953724924678146
40,1319944462827749376
41,1319919632992657408
42,1319916236952588293
43,1319912721270321152
44,1319911399993245696
45,1319909203276926976
46,1319904354145632258
47,1319897827544354817
48,1319888858318856192
49,1319871568609148928
50,1319824030036336640
51,1319823989091557376
52,1319791984681385984
53,1319791879362433026
54,1319790281126981637
55,1319790102512533509
56,1319774654370725888
57,1319771265067065344
58,1319766775396007936
59,1319765297688170496
60,1319764265629290496
61,1319762635714416640
62,1319761690196586496
63,1319761344808259585
64,1319759313448128513
65,1319759297010683904
66,1319759252974718977
67,1319758056243286019
68,1319757842174382082
69,1319757049530634240
70,1319756545345916930
71,1319756107045363712
72,1319754772749127680
73,1319754478279708672
74,1319753801876836355
75,1319753666396565505
76,1319753263361740800
77,1319752960142987265
78,1319752858246533120
79,1319752131738558464
80,1319751678426570754
81,1319751541021151232
82,1319751008520704003
83,1319750043637895168
84,1319749623959924737
85,1319749110468136960
86,1319748820629159936
87,1319748051465084929
88,1319747374701477888
89,1319746903245004802
90,1319746598637887488
91,1319746505893359623
92,1319746340147126273
93,1319746336569294848
94,1319746109028372483
95,1319746069153067009
96,1319746008675454977
97,1319745569712123905
98,1319737674782134278
99,1319732318198706178
100,1319728094035533824
101,1319727948107317251
102,1319727710722195459
103,1319715214632357888
104,1319712943802638336
105,1319711914231013377
106,1319695977033367553
107,1319691523034927104
108,1319688676075556865
109,1319679722805207042
110,1319672530496532480
111,1319665094926663681
112,1319660143777353734
113,1319644735993237507
114,1319641798243999744
115,1319641605339570177
116,1319640301707890688
117,1319639658670817281
118,1319639314310070272
119,1319638748863320064
120,1319638656320229376
121,1319630308107522053
122,1319610654483939330
123,1319601715163922433
124,1319562155600072705
125,1319561197289701376
126,1319552374973882369
127,1319544431926706176
128,1319540388328341504
129,1319500215372730368
130,1319451023396798467
131,1319441859089977344
132,1319430259515756545
133,1319428317615972358
134,1319427398639693825
135,1319417086351990792
136,1319413297402335232
137,1319411652412964867
138,1319411571647447041
139,1319406487471640576
140,1319406195006988288
141,1319397509228318721
142,1319395473510354944
143,1319385032109293568
144,1319378935260581903
145,1319374584345481216
146,1319351032825171971
147,1319346524099399680
148,1319328785481764870
149,1319318050898927616
150,1319314545198981121
151,1319313441799233536
152,1319313230125301765
153,1319286796002361345
154,1319283395973713922
155,1319282123279196160
156,1319280872189685766
157,1319263104975491075
158,1319233765844156416
159,1319225975708786688
160,1319154428935548929
161,1319049662586912769
162,1319042632224509953
163,1319041164629184513
164,1319036604275691522
165,1319029697032978441
166,1319000137184759809
167,1318997491879129088
168,1318986520888561671
169,1318978029549387777
170,1318974964725415937
171,1318967976952057856
172,1318966766886920194
173,1318962070809944064
174,1318958275426193408
175,1318940135782797313
176,1318939537507221507
177,1318937332985319424
178,1318936583689601027
179,1318933711094775808
180,1318933574083616769
181,1318931357985312768
182,1318926172114255873
183,1318925909014028291
184,1318924524822405122
185,1318923331102441474
186,1318922133616185345
187,1318922057195900928
188,1318864810541547521
189,1318846445630476288
190,1318843535362301954
191,1318840260311343107
192,1318832356384514051
193,1318820551952109569
194,1318803542711410692
195,1318801170849214464
196,1318785213699399681
197,1318772060462698496
198,1318769417740832768
199,1318764642886451200
200,1318721160285224960
201,1318708652904153088
202,1318703021027635202
203,1318701012664918017
204,1318691201822969856
205,1318690955546009600
206,1318690026272718849
207,1318683191448899586
208,1318671158355558401
209,1318671077384609793
210,1318654967075475458
211,1318652130094448641
212,1318646920424923139
213,1318642475888709632
214,1318634366239674379
215,1318628768748023811
