,ids
0,1319691523034927104
1,1319688676075556865
2,1319679722805207042
3,1319672530496532480
4,1319665094926663681
5,1319660143777353734
6,1319644735993237507
7,1319641798243999744
8,1319641605339570177
9,1319640301707890688
10,1319639658670817281
11,1319639314310070272
12,1319638748863320064
13,1319638656320229376
14,1319630308107522053
15,1319610654483939330
16,1319601715163922433
17,1319562155600072705
18,1319561197289701376
19,1319552374973882369
20,1319544431926706176
21,1319540388328341504
22,1319500215372730368
23,1319451023396798467
24,1319441859089977344
25,1319430259515756545
26,1319428317615972358
27,1319427398639693825
28,1319417086351990792
29,1319413297402335232
30,1319411652412964867
31,1319411571647447041
32,1319406487471640576
33,1319406195006988288
34,1319397509228318721
35,1319395473510354944
36,1319385032109293568
37,1319378935260581903
38,1319374584345481216
39,1319346524099399680
40,1319328785481764870
41,1319318050898927616
42,1319314545198981121
43,1319313441799233536
44,1319313230125301765
45,1319286796002361345
46,1319283395973713922
47,1319282123279196160
48,1319280872189685766
49,1319263104975491075
50,1319233765844156416
51,1319225975708786688
52,1319154428935548929
53,1319049662586912769
54,1319042632224509953
55,1319041164629184513
56,1319036604275691522
57,1319029697032978441
58,1319000137184759809
59,1318997491879129088
60,1318986520888561671
61,1318978029549387777
62,1318974964725415937
63,1318967976952057856
64,1318966766886920194
65,1318962070809944064
66,1318958275426193408
67,1318940135782797313
68,1318939537507221507
69,1318937332985319424
70,1318936583689601027
71,1318933711094775808
72,1318933574083616769
73,1318931357985312768
74,1318926172114255873
75,1318925909014028291
76,1318924524822405122
77,1318923331102441474
78,1318922133616185345
79,1318922057195900928
80,1318864810541547521
81,1318846445630476288
82,1318843535362301954
83,1318840260311343107
84,1318832356384514051
85,1318820551952109569
86,1318803542711410692
87,1318801170849214464
88,1318785213699399681
89,1318772060462698496
90,1318769417740832768
91,1318721160285224960
92,1318708652904153088
93,1318703021027635202
94,1318701012664918017
95,1318691201822969856
96,1318690955546009600
97,1318690026272718849
98,1318683191448899586
99,1318671158355558401
100,1318671077384609793
101,1318654967075475458
102,1318652130094448641
103,1318646920424923139
104,1318642475888709632
105,1318634366239674379
106,1318628768748023811
107,1318627493209919491
