,ids
0,1308038794604544001
1,1308038386716946432
2,1308038164863479809
3,1308036368455565318
4,1308035285272408064
5,1308034265842675712
6,1308033394144616451
7,1308033141307826177
8,1308032739900350465
9,1308032336907436034
10,1308032178060697601
11,1308031036945764352
12,1308030870952062978
13,1308030119399784450
14,1308030031583641603
15,1308029786380472321
16,1308029472973770755
17,1308029306094923783
18,1308029298499039232
19,1308029146057109506
20,1308029073810169857
21,1308029047432187904
22,1308028236593532928
23,1308028086596833282
24,1308026982127620097
25,1308026953501417473
26,1308025926396108800
27,1308024835516370945
28,1308024706608627712
29,1308022542825934849
30,1308021730443776006
31,1308020954531016704
32,1308020468839055361
33,1308020112335745024
34,1308019088950784000
35,1308018916418097153
36,1308018635512971264
37,1308016944201826304
38,1308016912534769665
39,1308016669676179456
40,1308016531541053440
41,1308016217060503553
42,1308016195325644800
43,1308015695641423875
44,1308015238395068419
45,1308012673880203265
46,1308012436717535232
47,1308011962945728512
48,1308011575870132231
49,1308010014985121795
50,1308009816619651072
51,1308008841263677442
52,1308008095075971079
53,1308008048976449536
54,1308008036636790785
55,1308008025874104322
56,1308008007968739328
57,1308007985759875073
58,1308006066316337152
59,1308005988570673157
60,1308005584390815745
61,1308005474323902464
62,1308005291875860480
63,1308005185801854977
64,1308004970835439616
65,1308004259141750784
66,1308003592633188352
67,1308003076327051266
68,1308002904779960320
69,1308001583066689537
70,1308001312748036097
71,1308000920471511041
72,1308000095112232965
73,1307999954779156483
74,1307999663774146562
75,1307999544874012674
76,1307999068375977985
77,1307998974696194050
78,1307998676334280705
79,1307998463746072578
80,1307997747635728387
81,1307997501954367488
82,1307997239743217666
83,1307996896196284417
84,1307996053350879232
85,1307995878452613120
86,1307995673120387074
87,1307995643730948096
88,1307995445206093825
89,1307994935409471488
90,1307993728263618560
91,1307993257465516032
92,1307992703121215488
93,1307992614407471104
94,1307992489081679872
95,1307992440939388928
96,1307992243165450240
97,1307991996213219328
98,1307991405688745985
99,1307991037407789061
100,1307991030092845057
101,1307990394299469824
102,1307990132449046528
103,1307990014295408640
104,1307989487771947008
105,1307989183231909889
106,1307988635304841216
107,1307988630531706880
108,1307988210719633408
109,1307988130654552065
110,1307987906477330432
111,1307987883324776449
112,1307987862483283968
113,1307987406566699010
114,1307986781107822593
115,1307986265367810053
116,1307986161416245248
117,1307985691758993411
118,1307985383939084288
119,1307985015385534468
120,1307984800456806403
121,1307984764989734912
122,1307984753031819265
123,1307984502900297728
124,1307984121784872961
125,1307984046308364289
126,1307984024049254400
127,1307984004809977857
128,1307983458795479040
129,1307983229304135682
130,1307983111507136513
131,1307982664415223810
132,1307982335565074432
133,1307982281525600256
134,1307982202618236947
135,1307982189234212864
136,1307981504329535491
137,1307981357730213891
138,1307981175332442113
139,1307980983799549952
140,1307980558786494466
141,1307980499839746048
142,1307980469972148224
143,1307980351625666561
144,1307980297741512704
145,1307980006623150082
146,1307979960855003137
147,1307979839681462273
148,1307979686035820544
149,1307979429063335936
150,1307979181150658560
151,1307978766422081539
152,1307978413328814080
153,1307978413072945152
154,1307978381896626176
155,1307977835689259008
156,1307977636271054849
157,1307976982056054786
158,1307976589179793408
159,1307976173650092032
160,1307976163776757760
161,1307975949456150528
162,1307975625500758017
163,1307975550384967680
164,1307975318599340033
165,1307975070837547010
166,1307974984933965825
167,1307974437493444613
168,1307974114196549633
169,1307973628848484353
170,1307973444219305984
171,1307973016186482688
172,1307972702771257350
173,1307972376349507590
174,1307970900256600064
175,1307970482738733063
176,1307970367932297216
177,1307969465964003328
178,1307969440303255552
179,1307969197054595075
180,1307968861711593472
181,1307968246797291520
182,1307968221958594562
183,1307968192149585920
184,1307968045646778371
185,1307967967808942080
186,1307967659158503425
187,1307967465822052352
188,1307966948039438339
189,1307966887955922944
190,1307966862962106368
191,1307966709240942593
192,1307966515199840259
193,1307966265726771201
194,1307966105454088193
195,1307965350596743175
196,1307964608938991616
197,1307964371822415872
198,1307964157711593472
199,1307964153068388352
200,1307964019257544705
201,1307963766571782149
202,1307963689589452800
203,1307963422672400387
204,1307963014667268101
205,1307962953879166976
206,1307962311907438592
207,1307962282958348289
208,1307962088430669829
209,1307961750533345280
210,1307961586892640256
211,1307961570979393537
212,1307961239327379459
213,1307961190996422656
214,1307960996330430464
215,1307960950855737346
216,1307960717086257154
217,1307960170165735424
218,1307959912564174849
219,1307959625485090817
220,1307959344424792064
221,1307958957756100608
222,1307958842848927744
223,1307958756374974464
224,1307958724720500736
225,1307958412752322561
226,1307957697246113792
227,1307957516236722179
228,1307957505713156098
229,1307957380324495360
230,1307956972650668033
231,1307956954824933381
232,1307956944347557889
233,1307956601739980801
234,1307956579392774144
235,1307956503807229954
236,1307956207093723136
237,1307956080031551488
238,1307955861235605504
239,1307955472897585152
240,1307955253950717954
241,1307955062673739776
242,1307954951239479297
243,1307954887397965824
244,1307954757928189952
245,1307954708913549313
246,1307954641192316928
247,1307954560154177536
248,1307954402871971840
249,1307954292402393089
250,1307954238367162368
251,1307954055902359552
252,1307953641249267713
253,1307953618960736257
254,1307953556327223296
255,1307953550719356929
256,1307953227552436229
257,1307953180706299904
258,1307953077698387968
259,1307952939592417280
260,1307952866137604096
261,1307952823884296192
262,1307952759648460800
263,1307952727746637825
264,1307952582929702913
265,1307952179135893504
266,1307951670228381696
267,1307951489856483328
268,1307951085341020160
269,1307951020220260353
270,1307950797976727552
271,1307950749456965632
272,1307950601062449152
273,1307950557324292096
274,1307950492320960514
275,1307950490781614085
276,1307950451548192768
277,1307950341103783936
278,1307950283297882113
279,1307950140632764417
280,1307949812537491456
281,1307949624360079360
282,1307949557817528320
283,1307949343471808512
284,1307949294079684611
285,1307949057487319040
286,1307948941141512192
287,1307948865308557313
288,1307948726854602753
289,1307948686828339200
290,1307948512248762369
291,1307948367356530694
292,1307948347152572416
293,1307948345273602049
294,1307948112133193728
295,1307948058597109760
296,1307948019002863621
297,1307947953026367489
298,1307947887834390529
299,1307947796700504064
300,1307947414494613505
301,1307947339177504775
302,1307947263470305280
303,1307947084964921345
304,1307946944816447489
305,1307946508457775106
306,1307946172213080065
307,1307946126167994432
308,1307946115803893761
309,1307946020568002564
310,1307944708178665473
311,1307944695855804417
312,1307944489785454592
313,1307944022380601345
314,1307944012788240385
315,1307943730457055232
316,1307943109842612229
317,1307943055933272064
318,1307943027294507008
319,1307942982885289986
320,1307942885485142016
321,1307942835094724608
322,1307942743210110977
323,1307942535998976001
324,1307942444470804481
325,1307942025665351681
326,1307941789811249157
327,1307941701714145281
328,1307941482054197249
329,1307941315800379401
330,1307941188050223105
331,1307941090335567875
332,1307941076041437190
333,1307941053153116162
334,1307940747065413638
335,1307940032708259841
336,1307939976106082304
337,1307939694265671682
338,1307939581262782466
339,1307939577261420544
340,1307939377373483008
341,1307939178022305792
342,1307939106928955403
343,1307939019838418944
344,1307938643957428225
345,1307938432983982085
346,1307938345763450880
347,1307938196525903872
348,1307938109502492672
