,ids
0,1307646101982515200
1,1307618145004400640
2,1307602340682268672
3,1307595598376456192
4,1307573286151299072
5,1307565700005978115
6,1307545777410134016
7,1307518819259252741
8,1307507308650528772
9,1307487256849063936
10,1307451227089899521
11,1307445368716759042
12,1307434871745376256
13,1307430500865368065
14,1307430010962292740
15,1307421464186978308
16,1307420096437067776
17,1307414709994430469
18,1307413989639499778
19,1307412881848307714
20,1307412809203023873
21,1307412059760594945
22,1307409447866822657
23,1307409434071756801
24,1307408915026542595
25,1307393713765785600
26,1307392360435908610
27,1307391195375702016
28,1307380785008332807
29,1307379104564613121
30,1307367387017211904
31,1307356890733608961
32,1307352852210343943
33,1307349099142959105
34,1307348284294541320
35,1307347562224123904
36,1307345582739124225
37,1307342885243715585
38,1307335510289981447
39,1307329809618530306
40,1307318922744561670
41,1307313658008154113
42,1307310905529716736
43,1307310374983737346
44,1307298209975468035
45,1307294196252979201
46,1307291371997405185
47,1307286973892231168
48,1307284379941699584
49,1307282375194411008
50,1307273660319891456
51,1307273491545231360
52,1307270338691190784
53,1307269907520933889
54,1307256976414519296
55,1307243481736376320
56,1307196388275609600
57,1307188714783805442
58,1307148283513577472
59,1307123439262724097
60,1307061383889121280
61,1307053203868069888
62,1307052435224121345
63,1307049511559335942
64,1307048949166022658
65,1307046817981399045
66,1307046769159741442
67,1307043395962056704
68,1307042363739648002
69,1307037379543343104
70,1307030583210631173
71,1307029051954135041
72,1307022298390695937
73,1307022147454480387
74,1307007144244506626
75,1306999201516130304
76,1306996180509954051
77,1306995347680571396
78,1306995227920662531
79,1306994929638440966
80,1306992850568126465
81,1306986490803695620
82,1306981223185743872
83,1306968189725822978
84,1306956956264005636
85,1306949415249346563
86,1306933182810521600
87,1306933001083912194
88,1306932783101739012
89,1306921784155963392
90,1306915340757143554
91,1306893866847604742
92,1306891625076002816
93,1306884101140512768
94,1306883668875632640
95,1306835843257176065
96,1306833210949742592
97,1306821787234205697
98,1306773951293673473
99,1306695208227213312
100,1306693695677358080
101,1306676863406833670
102,1306668614678962176
103,1306667770550026241
104,1306667316680290309
105,1306661117041799168
106,1306654661135433733
107,1306653745325932551
108,1306651954429530112
109,1306649326949740548
110,1306648821301219342
111,1306647445884080129
112,1306625257848086528
113,1306618821520883712
114,1306586801772126208
115,1306577928831012864
116,1306577532733591552
117,1306573545456234497
118,1306568242782179330
119,1306536729529249792
120,1306535407107166208
121,1306535243365658624
122,1306535034355097602
123,1306525449997160448
124,1306515155967242241
125,1306488748620873728
126,1306447327520083969
127,1306447073177411584
128,1306385337267220485
129,1306380824225492992
130,1306378673008902144
131,1306374609009344513
132,1306362479124123648
133,1306358830322900994
134,1306358657177788416
135,1306358041705668608
136,1306356918278029331
137,1306356752489869312
138,1306349711499067395
139,1306345947627237376
140,1306345588972310529
141,1306343188798504961
142,1306334547378876417
143,1306334040912519170
144,1306331053762773003
145,1306328018474983426
146,1306322380508352512
147,1306310157756960768
148,1306309917733801985
149,1306306330383310855
150,1306306259650580484
151,1306302965624516610
152,1306291665238454279
153,1306288613903261697
154,1306263621165617152
155,1306248797060771843
156,1306248702068166656
157,1306243007767863297
158,1306234234672209921
159,1306233384528760832
160,1306204796773425156
161,1306197446100475907
162,1306184428268462087
163,1306184127419482113
164,1306181870170836992
165,1306171114679304198
166,1306155582395756545
167,1306141750608748546
168,1306140095842578433
169,1306139712575414272
170,1306138337464315904
171,1306128821201055744
172,1306078953896108032
173,1306074964714565633
174,1306052065492336640
175,1306034992917688322
176,1306029675827822592
177,1306027928740917249
178,1306008700054843392
179,1305993477822574595
180,1305991329839828993
181,1305991316053069830
182,1305985135293222912
183,1305982803499257856
184,1305976806160424963
185,1305973069228511233
186,1305967874608168961
187,1305965222885289984
188,1305958908708696065
189,1305958761262178307
190,1305958634229239815
191,1305958487902519299
192,1305958371506483202
193,1305958271333826560
194,1305958007042383872
195,1305957575566000130
196,1305957271164407808
197,1305954177248616450
198,1305949789603999746
199,1305949762210934787
200,1305947596771524608
201,1305945632067260416
202,1305944987197202432
203,1305940405037355008
204,1305939823715328000
205,1305939702483165185
206,1305939504067276801
207,1305938778113146881
