,ids
0,1318358013544157185
1,1318357764998127616
2,1318343140936396803
3,1318326671796305924
4,1318322847023091712
5,1318321588228526083
6,1318305741506289664
7,1318304928201363461
8,1318299075494711296
9,1318298777397137413
10,1318279280728604672
11,1318277486120214529
12,1318276441948196865
13,1318271652384354306
14,1318271171754950658
15,1318252853018959877
16,1318248143503429632
17,1318247099293749250
18,1318246803230380036
19,1318239638583234566
20,1318235184773345288
21,1318229169281564679
22,1318220978116349952
23,1318215910499430402
24,1318214938637238272
25,1318212985018527744
26,1318203765086978048
27,1318201065691545600
28,1318185902389252096
29,1318180181299896320
30,1318175297645273095
31,1318174096623022082
32,1318173572167290881
33,1318169616988966917
34,1318168504013606912
35,1318166271729537024
36,1318152026107334657
37,1318144367421476865
38,1318133608079556609
39,1318132664591941633
40,1318131929426907137
41,1318130238962995200
42,1318128257397628929
43,1318117644877389824
44,1318098707712278528
45,1318098707380903938
46,1318061740517621760
47,1318038539964190720
48,1318034843675074560
49,1318031987102330881
50,1317965558072180739
51,1317963963112574982
52,1317946664963932160
53,1317926799683260419
54,1317926329682219010
55,1317925787358711822
56,1317924095149903872
57,1317924048022753283
58,1317921480613810176
59,1317910301371674626
60,1317906356184166401
61,1317904654001410048
62,1317892853230637063
63,1317891053257707520
64,1317887260365344770
65,1317881656330620928
66,1317879599892746241
67,1317877988051079168
68,1317876019303514112
69,1317868090701524996
70,1317861965742616577
71,1317858815400968194
72,1317842219353710593
73,1317835706031636480
74,1317823803884556288
75,1317816540830498816
76,1317813941179998208
77,1317808105359577088
78,1317790821727543296
79,1317775187107057664
80,1317775107767652353
81,1317768386122862593
82,1317763289036787712
83,1317761647629533184
84,1317761142626963456
85,1317760332182523904
86,1317758090645807104
87,1317740849887891456
88,1317740645696573441
89,1317739244081786880
90,1317736807237361664
91,1317720611465166848
92,1317675181641506821
93,1317660235205644291
94,1317657654890762242
95,1317637917205028864
96,1317637140595998720
97,1317631691389882374
98,1317622558540353536
99,1317620966969704450
100,1317615873084035072
101,1317612799745531904
102,1317604641832652800
103,1317601166650449920
104,1317599940466692096
105,1317599193058463744
106,1317594269662826505
107,1317584436922376192
108,1317583745516437504
109,1317578519497629698
110,1317578135634837505
111,1317577006876418048
112,1317576371720380417
113,1317575057703620609
114,1317574425206788096
115,1317574072251895809
116,1317572700710293511
117,1317569968528068614
118,1317563515608190976
119,1317563466484514816
120,1317562501135990784
121,1317555717763682305
122,1317553639150465025
123,1317535908372111362
124,1317528931969454080
125,1317525003265576960
126,1317524449583878144
127,1317520349689450497
128,1317518286851104774
129,1317515696021057537
130,1317508764044529664
131,1317503015679655936
132,1317498960873914368
133,1317497335161696256
134,1317495161501458433
135,1317494283751067649
136,1317487991347204098
137,1317482089126744067
138,1317477429020164097
139,1317474549785645057
140,1317454846233104385
141,1317451935419682816
142,1317448927642255360
143,1317448379216154625
144,1317448329521934339
145,1317446728199606272
146,1317444113604685825
147,1317441339060113410
148,1317440486370586626
149,1317430649201020928
150,1317430607266385920
151,1317426585109254144
152,1317426029728813063
153,1317424743616753665
154,1317420143111176195
155,1317419907420663808
156,1317417338740899840
157,1317416131481784320
158,1317410795257475072
159,1317409118429368321
160,1317402919835226112
161,1317402132795084802
162,1317401908332711936
163,1317401770365157376
164,1317398658325897218
165,1317396308597051394
166,1317395353759600640
167,1317393846234435589
168,1317377570636267520
169,1317365564638187520
170,1317364989213200384
171,1317359462064312321
172,1317350494914908167
173,1317341157974736899
174,1317332761347313665
175,1317330373773303808
176,1317293170351345665
177,1317279658040299520
178,1317268507873185792
179,1317257349686546437
180,1317220583633989634
181,1317219514916982786
182,1317207596206522368
183,1317200303016607744
184,1317199063725625345
185,1317198509993590784
186,1317197020071972864
187,1317195023486767104
188,1317160221131886592
189,1317151769160462339
190,1317149342596292609
191,1317145933138755587
192,1317106616316137473
193,1317105587411443713
194,1317105139577139200
195,1317099040081850368
196,1317083485954281474
197,1317083026103422977
198,1317082114710556672
199,1317081082060247040
200,1317075922265178112
201,1317072273715744768
202,1317071580481130498
203,1317068838303879170
204,1317067379076222976
205,1317064465532190725
206,1317057376193777664
207,1317054058037903365
208,1317047312275955712
209,1317042906994216961
210,1317042280683929601
211,1317041264987115520
212,1317036434122018816
213,1317013093784965120
214,1317011871057301504
215,1317011323973210112
216,1316969295281332226
217,1316847619361198080
218,1316845383352545280
219,1316831236854292480
220,1316818227104804864
221,1316801689744277506
222,1316797975977496577
223,1316795688966070281
224,1316793615662952449
225,1316792876983033861
226,1316792360710397952
227,1316786707627487232
228,1316785420445851649
229,1316780839011864578
230,1316777299107352576
231,1316771217949421568
232,1316770625432809472
233,1316770524857544710
234,1316770170820493314
235,1316760788686831617
236,1316760583124004864
237,1316749774209585157
238,1316745913222733824
239,1316720435686453248
240,1316719333628874752
241,1316718821667991557
242,1316717867212177409
243,1316715047637393414
244,1316713094190706690
245,1316711201494228992
246,1316707160424951813
247,1316693582514974720
248,1316686626786029568
249,1316686010286178306
250,1316664727733493765
251,1316658076645232640
252,1316654972839354368
253,1316645773069737984
254,1316644413037305856
255,1316644304056705024
256,1316643671903801345
257,1316619910945046533
258,1316599007695831042
259,1316564275129995264
260,1316563709964308493
261,1316563519979098117
262,1316563323450806277
263,1316512777666736128
264,1316504651714506752
265,1316496093878906881
266,1316474530676846592
267,1316462517040877571
268,1316458332656414721
269,1316450098071719937
270,1316448478667722754
271,1316440373355524104
272,1316434822886240256
273,1316424074197950472
274,1316413565776154624
275,1316393146234875904
276,1316368833381371904
277,1316362096679030784
278,1316360577229430784
279,1316360123204370432
280,1316359363221753856
281,1316351454848987136
282,1316342413674393602
283,1316325228084109312
284,1316324807718375428
285,1316322953915662337
286,1316320975307313153
287,1316317242175430656
288,1316312813279772672
289,1316254529323704320
290,1316250770141073414
291,1316249844059639809
292,1316219636631961600
293,1316173210803675136
294,1316137064128274432
295,1316131956011274240
296,1316129913284460546
297,1316115748067184641
298,1316110512040611840
299,1316109274179870720
300,1316108925792649224
301,1316101303605571585
302,1316096709609615360
303,1316087101453074432
304,1316084980590743552
305,1316083390270103553
306,1316074484814811136
307,1316069025760374784
308,1316061011103879169
309,1316060113967501314
310,1316058613937569795
311,1316054905526931456
312,1316052924443828226
313,1316051307548094468
314,1316050700426784768
315,1316049374754025472
316,1316032012591992832
317,1316014503121711106
318,1316012894400569346
319,1316005428204048384
320,1316004127638462464
321,1316002511250239488
322,1316001845203152898
323,1316001668396441600
324,1315999762924134402
325,1315999554374971394
326,1315977854870523905
327,1315977166069395458
328,1315975420446232576
329,1315972202957856768
330,1315952044440784898
331,1315947337399726081
332,1315946592592166912
333,1315946413537230848
334,1315915321837080576
335,1315914232370794497
336,1315901719197425665
337,1315900568863416322
338,1315899848722350082
339,1315894480810192896
340,1315859197221900288
341,1315833792259653633
342,1315808121206566913
343,1315797537874419712
344,1315778780762451968
345,1315774545652002817
346,1315763329944690693
347,1315752853202501632
348,1315747791285739526
349,1315743555944689667
350,1315741192722821120
351,1315739446915063810
352,1315736476026572804
353,1315733843555516417
354,1315727007561416705
355,1315719336540151809
356,1315700505205788674
357,1315695085305163776
358,1315690586125537280
359,1315686451259080705
360,1315684854353350657
361,1315676065516474369
362,1315673565589639168
363,1315668873241333762
364,1315668517719543809
365,1315664538545590273
366,1315664104854560768
367,1315662430270353410
368,1315653455768358912
369,1315639541865369602
370,1315633650155884544
371,1315627603869478913
372,1315624943443488774
373,1315622146958331904
374,1315621785275109376
375,1315604535851843584
376,1315603358384873472
377,1315603301141016578
378,1315603261706178560
379,1315602475240640518
380,1315601081402040320
381,1315598747791962112
382,1315597841847521282
383,1315597310898974720
384,1315597146230489095
385,1315595358521700352
386,1315589470813642752
387,1315581914842042368
388,1315581906235293696
389,1315581673061392384
390,1315580719536787457
391,1315580673110028288
392,1315549656420671488
393,1315546959034359809
394,1315545872034340865
395,1315545310882672640
396,1315543394601570305
397,1315534031539392512
398,1315509704844554240
399,1315505998224920576
400,1315502815696113664
401,1315497711584579584
402,1315489064351490048
403,1315463541718159360
404,1318414870606454784
405,1318414714645479425
406,1318414556159508480
407,1318414326311641088
408,1318414286952292352
409,1318414208837484544
410,1318414161064460288
411,1318413522750103553
412,1318413393745895425
413,1318412801661128705
414,1318412791523528704
415,1318412769549520896
416,1318412233441824774
417,1318412045998587905
418,1318411739411714049
419,1318411738224656385
420,1318411680687267840
421,1318411676891435011
422,1318411286577860608
423,1318411151093452800
424,1318410799065583616
425,1318410716597129216
426,1318410568903118851
427,1318410539144515584
428,1318410370927775746
429,1318410362878894081
430,1318409838314049536
431,1318409836657299456
432,1318409102461181952
433,1318408922986909696
434,1318408776999895040
435,1318408739964243970
436,1318408657202196481
437,1318408593897652224
438,1318407795113447425
439,1318407699906822144
440,1318407660518187008
441,1318407412651577344
442,1318407177091092480
443,1318407127908683781
444,1318406594103750657
445,1318405965281185794
446,1318405831902330880
447,1318405605246357506
448,1318405292414128129
449,1318405045474439170
450,1318404942038589440
451,1318404912791932929
452,1318404895561711616
453,1318404552811597830
454,1318404541625282562
455,1318404382061481985
456,1318404154222673920
457,1318404110383747072
458,1318403764735311873
459,1318403655062704128
460,1318403574276235264
461,1318403519083433984
462,1318403457833947136
463,1318403405371625472
464,1318403356163977216
465,1318403103272685568
466,1318402944748892161
467,1318402877828878336
468,1318402838683410432
469,1318402461070184448
470,1318402139396464643
471,1318402105586089988
472,1318402050569494528
473,1318401797481025536
474,1318401780762509315
475,1318401752903917568
476,1318401634704261120
477,1318401618497445891
478,1318401314087444480
479,1318401118762917889
480,1318401063611936769
481,1318400787479994368
