,ids
0,1341742960774438918
1,1341485936765509633
2,1341208694919491584
3,1340951834043830278
4,1340753174777499658
5,1342428114174009344
6,1342425257098039298
7,1342423144963969024
8,1342419976926461954
9,1342417832156549120
10,1342417509723488256
11,1342414743286538240
12,1342413321287426048
13,1342412349014208513
14,1342409702127382528
15,1342409255656288256
16,1342406406507524098
17,1342406361129345024
18,1342405411396321284
19,1342405158316158976
20,1342404796746182656
21,1342402785380327424
22,1342402292482506753
23,1342401816001175552
24,1342401547154677761
25,1342401456373161984
26,1342399862864814081
27,1342397799019773957
28,1342395813671133184
29,1342394736812945408
30,1342393336108376065
31,1342392691859070976
32,1342392614469963777
33,1342391951958671361
34,1342390477895720960
35,1342390428960743424
36,1342389909785628672
37,1342389550933569536
38,1342388991761506305
39,1342388119421784064
40,1342386762153418752
41,1342385829348581378
42,1342385593368645632
43,1342383527980105728
44,1342381078103928832
45,1342380477928247296
46,1342380455878922240
47,1342380358231326720
48,1342379269075300352
49,1342378713086906369
50,1342377617597616128
51,1342376992440807426
52,1342376846101532672
53,1342376729264988160
54,1342375899832995840
55,1342374679026274305
56,1342373809521913856
57,1342373694975463424
58,1342373365336694785
59,1342373206926241792
60,1342371835032330240
61,1342371310576525312
62,1342371241366347778
63,1342369930851864583
64,1342369921351774208
65,1342366978368004096
66,1342363510412619777
67,1342362064912871427
68,1342360769921490944
69,1342360057544138752
70,1342359944755113984
71,1342358918530560002
72,1342356588728905733
73,1342356332138143746
74,1342356160272343040
75,1342355675301761024
76,1342355661011767297
77,1342354324593274880
78,1342354315105738752
79,1342353927610785792
80,1342352642572513281
81,1342352554479521793
82,1342352046251511808
83,1342351856371167237
84,1342351519249821698
85,1342351046132293632
86,1342350645878206465
87,1342350212027854848
88,1342349866563997698
89,1342349778055798784
90,1342349504767471616
91,1342349060334870528
92,1342348940780466176
93,1342346783784054784
94,1342346579898994689
95,1342346575897624577
96,1342346347211612160
97,1342345465350791170
98,1342344887203672069
99,1342344447493861376
100,1342344103401553922
101,1342343402281705475
102,1342342411033436161
103,1342341772035452930
104,1342340095773442054
105,1342340023824363520
106,1342339871537561600
107,1342339653056290818
108,1342336374297550848
109,1342335713388408833
110,1342335339902496769
111,1342333628529971200
112,1342333488989691904
113,1342333014026706951
114,1342331629524680708
115,1342331451430330375
116,1342331441137508353
117,1342330445451718658
118,1342329081354977283
119,1342327721712562178
120,1342324866255613953
121,1342317802225618944
122,1342317742158962690
123,1342316820414550016
124,1342316629078777856
125,1342316516033900552
126,1342315464165363717
127,1342312662244478976
128,1342309564218290178
129,1342308715475693569
130,1342303998964076545
131,1342303379561844736
132,1342302218096144384
133,1342300123209101313
134,1342299973283676161
135,1342299634828455943
136,1342297608136568835
137,1342294980023513093
138,1342294979637637122
139,1342290660506951680
140,1342287337720569857
141,1342249157650690055
142,1342226497373925376
143,1342224195934162946
144,1342169935750029312
145,1339932836263047168
146,1339920764879958018
147,1339898391879442433
148,1339896516958416897
149,1339888646053310464
150,1339883669662691333
151,1339881060109340672
152,1339880970602897408
153,1339880816453824512
154,1339876485910437889
155,1339873704910745601
156,1339871830354628609
157,1339869108305850369
158,1339868887987482624
159,1339867007903277056
160,1339865832260853760
161,1339863688505925632
162,1339862490021326849
163,1339862269216366593
164,1339861527642451970
165,1339861361606717440
166,1339857644178292736
167,1339857041779806209
168,1339855432219844608
169,1339854926688751616
170,1339854843150778368
171,1339853221645434880
172,1339851063625695233
173,1339849880748118017
174,1339843070758629376
175,1339839749381566465
176,1339839643727106048
177,1339839623988736001
178,1339838245010599936
179,1339837719011332098
180,1339837475833962496
181,1339837293796986882
182,1339836702890864640
183,1339836628815253504
184,1339835947744194565
185,1339834039834980353
186,1339833119998963713
187,1339832665575464961
188,1339832511183130624
189,1339830665169281024
190,1339826224726728705
191,1339825786996613121
192,1339823684446511104
193,1339822696197222404
194,1339822534615834625
195,1339822179672854528
196,1339820806420000769
197,1339820557559361543
198,1339818626493329408
199,1339818454489116673
200,1339817917190467584
201,1339815693097824258
202,1339815108424425472
203,1339814956968128512
204,1339814622115860480
205,1339814088013205505
206,1339813680289095681
207,1339813620859850754
208,1339813459391868928
209,1339812905966067712
210,1339812852773863425
211,1339812048126025734
212,1339811745171451906
213,1339811673813741569
214,1339810371322990594
215,1339808689654476801
216,1339806322527760384
217,1339805752106618880
218,1339805395997634561
219,1339804432016531456
220,1339804380741185536
221,1339803256634171392
222,1339803139671781376
223,1339802050331340800
224,1339801702262853632
225,1339801434586529794
226,1339801345298149376
227,1339800383280082945
228,1339800256272220160
229,1339799722895290371
230,1339798516336631809
231,1339798473655414785
232,1339797733230731265
233,1339797418905366529
234,1339792848728842241
235,1339792618549600257
236,1339783477806452736
237,1339780515986063360
238,1339770966193410049
239,1339769356360794113
240,1339768756252397569
241,1339763983562235904
242,1339760194046341121
243,1339758868356804611
244,1339758182969860096
245,1339758023452094467
246,1339757017808982018
247,1339754147470557185
248,1339743387512135680
249,1339687482330411010
250,1339680723427581960
251,1339670115953065984
252,1339666347161243655
253,1339570895472496642
254,1342420577588563969
255,1342417502907883520
256,1342414104947007489
257,1342413321287426048
258,1342412305569624071
259,1342411115523960834
260,1342407426193186816
261,1342405298837999616
262,1342403648140308481
263,1342401533145735168
264,1342401097793732609
265,1342399370302513152
266,1342392691859070976
267,1342392314967240705
268,1342391951958671361
269,1342385292976783365
270,1342381969229959169
271,1342381612990926848
272,1342380881730818049
273,1342378713086906369
274,1342377340194725888
275,1342373694975463424
276,1342373015586275330
277,1342370879620190208
278,1342369921351774208
279,1342362550990680064
280,1342360104008642561
281,1342358196351086593
282,1342355006637428736
283,1342351046132293632
284,1342349537919311873
285,1342344789585514501
286,1342339205402406912
287,1342335713388408833
288,1342332752453103617
289,1342324617831178241
290,1342320273056555009
291,1342306173631004674
292,1342290404524388355
293,1342290253764292608
294,1342283240774709256
295,1342276509067833346
296,1342275164776652806
297,1342239392862232581
298,1342233557423554560
299,1342219391606415361
300,1340007625958764546
301,1340003843678101507
302,1339998993825361922
303,1339998420862447621
304,1339997468319223812
305,1339996962918117379
306,1339996571384111104
307,1339933292515237889
308,1339927240872783872
309,1339926847484796928
310,1339926349700579328
311,1339926254187851778
312,1339923210838618114
313,1339919186110386177
314,1339896502349688835
315,1339888313713356800
316,1339886179949404161
317,1339881722159181824
318,1339881232004427776
319,1339880340081545216
320,1339880203879903233
321,1339878899761754114
322,1339876544513257473
